homeinsurance,hotelsaccommodations,energyutilities,homeimprovement,haircare,homefurnishings,automotiveindustry,health,footwear,groceryfoodretailers,undergarments,tobaccoproducts,nonalcoholicbeverages,entertainmentindustry,computerselectronics,socialservices,mobilewireless,bookretailers,ticketsales,vehicleshopping,electricity,facebodycare,computervideogames,autoinsurance,homegarden,retirementpension,oilgas,apparel,internettelecom,vehiclebrands,homefinancing,homeappliances,womensclothing,childrensclothing,homemakinginteriordecor,realestate,fooddrink,newspapers,movies,beautyfitness,mensclothing,wastemanagement,realestateagencies,healthinsurance,drugsmedications,chemicalsindustry,medicalfacilitiesservices,restaurants,income,michigan_index,tbill,cci,smp500,date,consumpton
-0.04938271604938271,-0.14492753623188406,-0.10526315789473684,-0.14285714285714285,-0.05555555555555555,-0.08571428571428572,-0.2978723404255319,-0.14285714285714285,-0.03333333333333333,-0.018518518518518517,-0.07246376811594203,-0.18032786885245902,-0.03896103896103896,-0.6304347826086957,-0.10526315789473684,-0.125,-0.07142857142857142,-0.14,0.0379746835443038,-0.07246376811594203,-0.06944444444444445,-0.07017543859649122,-0.029850746268656716,-0.06944444444444445,-0.11267605633802817,-0.16883116883116883,-0.19672131147540983,-0.05714285714285714,-0.05,-0.15942028985507245,0.0125,-0.09375,-0.0125,0.0,-0.15517241379310345,-0.08235294117647059,-0.03333333333333333,-0.09859154929577464,-0.12162162162162163,-0.10126582278481013,-0.14925373134328357,0.038461538461538464,-0.13432835820895522,-0.07792207792207792,-0.11688311688311688,-0.1746031746031746,-0.11764705882352941,-0.03225806451612903,0.033757964835427805,-0.005656108469318813,0.08704451240800572,0.001949657763295987,0.08867164956434836,01mar2007,2.47891
-0.11764705882352941,-0.10144927536231885,-0.13414634146341464,-0.06493506493506493,-0.03389830508474576,-0.07142857142857142,-0.20408163265306123,-0.10256410256410256,-0.016129032258064516,-0.017857142857142856,-0.13114754098360656,-0.09230769230769231,-0.02564102564102564,-0.21739130434782608,-0.1206896551724138,-0.05263157894736842,-0.041666666666666664,-0.07692307692307693,-0.05813953488372093,-0.1388888888888889,-0.05194805194805195,-0.05,0.02857142857142857,-0.05555555555555555,-0.07792207792207792,-0.05747126436781609,-0.3125,-0.07042253521126761,-0.04938271604938271,-0.1506849315068493,-0.038461538461538464,-0.014925373134328358,-0.047619047619047616,-0.017857142857142856,-0.06666666666666667,-0.033707865168539325,-0.015384615384615385,-0.013157894736842105,0.012658227848101266,-0.06097560975609756,-0.0684931506849315,0.054945054945054944,-0.08571428571428572,-0.07692307692307693,-0.0641025641025641,-0.1875,-0.04597701149425287,0.0,0.03365791486262616,-0.0034443628804675893,0.05544147957785388,0.002715705098443348,0.11586850786240953,01apr2007,2.4344900000000003
-0.13924050632911392,-0.11764705882352941,-0.1111111111111111,-0.13513513513513514,-0.07142857142857142,-0.09230769230769231,-0.1956521739130435,-0.1388888888888889,-0.017543859649122806,-0.017857142857142856,-0.1724137931034483,-0.15,0.02564102564102564,-0.18604651162790697,-0.1509433962264151,-0.07246376811594203,-0.11428571428571428,-0.13725490196078433,-0.075,-0.05405405405405406,-0.0547945205479452,-0.05357142857142857,0.0,-0.11428571428571428,-0.14864864864864866,-0.15873015873015872,-0.13636363636363635,-0.09090909090909091,-0.07692307692307693,-0.12857142857142856,-0.08571428571428572,-0.046875,-0.06578947368421052,-0.0851063829787234,-0.16981132075471697,-0.1125,-0.03278688524590164,-0.057971014492753624,-0.05405405405405406,-0.06329113924050633,-0.07462686567164178,0.04597701149425287,-0.11940298507462686,-0.1506849315068493,-0.1095890410958904,-0.14516129032258066,-0.023809523809523808,0.0,0.03368048790563302,0.10419031356091804,0.00211420718816075,0.004895843636076651,0.1702120709255073,01may2007,2.3322301
-0.175,-0.19117647058823528,-0.12162162162162163,-0.2054794520547945,-0.07407407407407407,-0.1774193548387097,-0.14285714285714285,-0.14492753623188406,-0.11538461538461539,-0.10526315789473684,-0.2,-0.21818181818181817,-0.039473684210526314,-0.1590909090909091,-0.20754716981132076,-0.15384615384615385,0.012048192771084338,-0.09090909090909091,-0.15853658536585366,-0.15942028985507245,-0.14925373134328357,-0.08771929824561403,-0.05714285714285714,-0.18055555555555555,-0.19444444444444445,-0.07692307692307693,-0.21666666666666667,-0.0967741935483871,-0.04819277108433735,-0.15714285714285714,-0.0958904109589041,-0.1076923076923077,-0.09722222222222222,-0.17777777777777778,-0.20754716981132076,-0.15,-0.04918032786885246,-0.11428571428571428,-0.08,-0.09090909090909091,-0.09230769230769231,0.0,-0.1323529411764706,-0.1232876712328767,-0.17647058823529413,-0.1694915254237288,-0.15,-0.04838709677419355,0.030265719316623484,0.004689343328628056,-0.03904553060638769,0.0047022978430797495,0.1550869724282435,01jun2007,2.2492499
-0.16470588235294117,-0.17567567567567569,-0.11392405063291139,-0.189873417721519,0.01694915254237288,-0.14084507042253522,-0.23684210526315788,-0.08333333333333333,-0.08928571428571429,-0.06666666666666667,-0.2,-0.06349206349206349,-0.038461538461538464,-0.24444444444444444,-0.14545454545454545,-0.056338028169014086,0.011764705882352941,0.0,-0.07954545454545454,-0.16666666666666666,-0.2714285714285714,-0.08928571428571429,0.0,-0.14666666666666667,-0.07407407407407407,0.0,-0.15625,-0.12121212121212122,-0.058823529411764705,-0.12987012987012986,-0.06493506493506493,-0.14492753623188406,-0.08333333333333333,-0.1320754716981132,-0.13114754098360656,-0.11363636363636363,-0.015151515151515152,-0.1388888888888889,-0.047619047619047616,-0.06172839506172839,-0.16393442622950818,0.011627906976744186,-0.125,-0.09210526315789473,-0.1111111111111111,-0.08064516129032258,-0.07228915662650602,-0.046153846153846156,0.031859367623005015,0.06305315125988609,-0.026970870250171287,0.004120791346769168,0.12273323850556934,01jul2007,1.99235
-0.19047619047619047,-0.19117647058823528,-0.15789473684210525,-0.12987012987012986,0.04838709677419355,-0.1232876712328767,-0.32432432432432434,-0.0958904109589041,-0.09836065573770492,-0.03333333333333333,-0.20689655172413793,-0.15,-0.14473684210526316,-0.3409090909090909,-0.17857142857142858,-0.1,-0.10126582278481013,-0.12121212121212122,-0.0449438202247191,-0.21428571428571427,-0.16901408450704225,-0.06896551724137931,0.0,-0.17333333333333334,-0.1506849315068493,-0.11594202898550725,-0.23809523809523808,-0.13043478260869565,-0.09302325581395349,-0.1506849315068493,0.023809523809523808,-0.11594202898550725,-0.125,-0.11475409836065574,-0.1774193548387097,-0.16049382716049382,-0.047619047619047616,-0.07894736842105263,-0.06329113924050633,-0.04938271604938271,-0.13114754098360656,-0.025,-0.19402985074626866,-0.1,-0.16901408450704225,-0.16666666666666666,-0.09302325581395349,-0.046153846153846156,0.032583087962783044,0.016786594321664412,-0.18095243718821138,0.0009023256934260344,0.11544861227009684,01aug2007,2.7239201
-0.2112676056338028,-0.1724137931034483,-0.17142857142857143,-0.17647058823529413,0.0,-0.171875,0.017241379310344827,-0.11428571428571428,-0.16666666666666666,-0.017543859649122806,-0.2222222222222222,-0.2033898305084746,-0.10810810810810811,0.10526315789473684,-0.14545454545454545,-0.11594202898550725,-0.05405405405405406,-0.14035087719298245,-0.012987012987012988,-0.1774193548387097,-0.07575757575757576,-0.11538461538461539,0.07142857142857142,-0.20634920634920634,-0.18181818181818182,0.0,-0.3157894736842105,-0.12857142857142856,-0.075,-0.12121212121212122,-0.058823529411764705,-0.14516129032258066,-0.11267605633802817,-0.07462686567164178,-0.1746031746031746,-0.17391304347826086,-0.13793103448275862,-0.09722222222222222,-0.013513513513513514,-0.08333333333333333,-0.15,-0.01282051282051282,-0.1896551724137931,-0.12857142857142856,-0.19117647058823528,-0.18032786885245902,-0.08536585365853659,-0.06896551724137931,0.0280720285474496,-0.02398081477264233,-0.23650379854746012,-0.0047322309809254195,0.125036842967087,01sep2007,2.1675999
-0.21621621621621623,-0.17857142857142858,-0.025974025974025976,-0.14492753623188406,-0.0196078431372549,-0.13846153846153847,-0.02127659574468085,-0.08,-0.1206896551724138,-0.1111111111111111,-0.19298245614035087,-0.19298245614035087,-0.0958904109589041,-0.17073170731707318,-0.1320754716981132,-0.09722222222222222,-0.013513513513513514,-0.12244897959183673,0.038461538461538464,-0.1724137931034483,-0.05970149253731343,-0.05357142857142857,0.027777777777777776,-0.109375,-0.171875,-0.027777777777777776,-0.11666666666666667,-0.11392405063291139,-0.05,-0.16129032258064516,-0.12698412698412698,-0.09230769230769231,-0.11267605633802817,-0.027777777777777776,-0.12280701754385964,-0.11940298507462686,-0.04838709677419355,-0.02564102564102564,-0.05333333333333334,-0.0410958904109589,-0.1694915254237288,0.0379746835443038,-0.2037037037037037,-0.09090909090909091,-0.1111111111111111,-0.09230769230769231,-0.023255813953488372,-0.05,0.020457731340816313,-0.15698387745404505,-0.26153845483234706,-0.01182604773642409,0.1106507764396081,01oct2007,1.7325599999999999
-0.2753623188405797,-0.2553191489361702,0.02702702702702703,-0.12121212121212122,0.0,-0.14925373134328357,-0.125,-0.10144927536231885,0.0,-0.01639344262295082,-0.18333333333333332,-0.16071428571428573,-0.1111111111111111,0.0,-0.16666666666666666,-0.056338028169014086,-0.0273972602739726,-0.09803921568627451,-0.06060606060606061,-0.1206896551724138,-0.04838709677419355,-0.07142857142857142,-0.10126582278481013,-0.19642857142857142,-0.1076923076923077,-0.07692307692307693,-0.016666666666666666,-0.0684931506849315,-0.05128205128205128,-0.08196721311475409,-0.0847457627118644,-0.05333333333333334,-0.0410958904109589,-0.014705882352941176,-0.15789473684210525,-0.13793103448275862,-0.06060606060606061,-0.11940298507462686,-0.04,-0.027777777777777776,-0.12307692307692308,0.0875,-0.16,-0.1267605633802817,-0.16666666666666666,-0.10526315789473684,-0.03896103896103896,-0.07017543859649122,0.014777835045185244,-0.210249677010504,-0.5107033944954128,-0.016996216810563958,0.05435677923761426,01nov2007,1.8949799999999999
-0.2535211267605634,-0.19148936170212766,-0.014285714285714285,-0.21311475409836064,0.018867924528301886,-0.13846153846153847,-0.40625,-0.14285714285714285,0.01282051282051282,-0.016129032258064516,-0.2,-0.21666666666666667,-0.10256410256410256,-0.06666666666666667,-0.19298245614035087,-0.04411764705882353,0.0,-0.1232876712328767,-0.0410958904109589,-0.125,-0.109375,-0.09523809523809523,-0.01098901098901099,-0.23214285714285715,-0.15151515151515152,-0.1111111111111111,-0.07272727272727272,-0.09523809523809523,-0.08536585365853659,-0.16666666666666666,-0.1206896551724138,-0.03488372093023256,-0.0641025641025641,0.03125,-0.1694915254237288,-0.15517241379310345,-0.11267605633802817,-0.04477611940298507,0.023255813953488372,-0.08860759493670886,-0.19230769230769232,0.02631578947368421,-0.16666666666666666,-0.1875,-0.18461538461538463,-0.12,-0.1111111111111111,-0.09836065573770492,0.01358244164616321,-0.21456949668874167,-0.6166666333333334,-0.01984712078723962,0.034092456890680724,01dec2007,1.18241
-0.18666666666666668,-0.19298245614035087,-0.04,-0.16417910447761194,0.05454545454545454,-0.11428571428571428,-0.09302325581395349,-0.0547945205479452,-0.03508771929824561,-0.05357142857142857,-0.11475409836065574,-0.18181818181818182,-0.09333333333333334,-0.3148148148148148,-0.08928571428571429,-0.08333333333333333,-0.1095890410958904,-0.0967741935483871,-0.1206896551724138,-0.14754098360655737,-0.09722222222222222,-0.05454545454545454,0.0,-0.203125,-0.12121212121212122,-0.05952380952380952,-0.0847457627118644,-0.09375,-0.075,-0.0967741935483871,0.125,-0.11764705882352941,-0.07575757575757576,-0.03333333333333333,-0.05555555555555555,-0.14666666666666667,-0.04838709677419355,-0.0547945205479452,0.058823529411764705,-0.0375,-0.19642857142857142,0.047619047619047616,-0.15517241379310345,-0.10126582278481013,-0.15714285714285714,-0.08771929824561403,-0.08536585365853659,-0.06666666666666667,0.011710413746317025,-0.23596938173547496,-0.810909090909091,-0.02181002542096046,-0.04329911863914987,01jan2008,0.98851001
-0.22535211267605634,-0.26785714285714285,-0.013333333333333334,-0.203125,-0.01818181818181818,-0.23809523809523808,-0.2727272727272727,-0.0821917808219178,-0.05454545454545454,-0.03571428571428571,-0.13333333333333333,-0.16071428571428573,-0.06756756756756757,-0.2647058823529412,-0.17307692307692307,-0.08571428571428572,-0.02857142857142857,-0.1,-0.04477611940298507,-0.12903225806451613,-0.09859154929577464,-0.1111111111111111,0.014285714285714285,-0.21666666666666667,-0.1111111111111111,-0.07792207792207792,-0.01639344262295082,-0.09230769230769231,-0.05128205128205128,-0.11290322580645161,0.04938271604938271,-0.14516129032258066,-0.11764705882352941,-0.016666666666666666,-0.09523809523809523,-0.136986301369863,-0.11666666666666667,-0.07042253521126761,0.0,-0.06493506493506493,-0.12280701754385964,0.013333333333333334,-0.1724137931034483,-0.11267605633802817,-0.15942028985507245,-0.13333333333333333,-0.08860759493670886,-0.0967741935483871,0.007502800230990668,-0.28954801032988653,-1.3726417156906472,-0.023554973911063024,-0.05725851664249254,01feb2008,0.60405999
-0.15714285714285714,-0.2545454545454545,-0.02702702702702703,-0.09375,0.0,-0.16666666666666666,-0.11904761904761904,-0.14925373134328357,-0.1320754716981132,0.0,-0.21052631578947367,-0.1509433962264151,-0.14925373134328357,-0.15,-0.16326530612244897,-0.09090909090909091,-0.029411764705882353,-0.08695652173913043,-0.14492753623188406,-0.078125,-0.1076923076923077,-0.09615384615384616,0.028985507246376812,-0.2413793103448276,-0.12698412698412698,-0.02666666666666667,0.0,-0.12903225806451613,-0.08108108108108109,-0.13114754098360656,-0.02564102564102564,-0.06666666666666667,-0.1267605633802817,-0.10526315789473684,-0.05454545454545454,-0.19718309859154928,-0.034482758620689655,0.0,-0.0136986301369863,-0.06756756756756757,-0.15517241379310345,0.012658227848101266,-0.19642857142857142,-0.16666666666666666,-0.14925373134328357,-0.14545454545454545,-0.11842105263157894,-0.08771929824561403,0.004094605016843843,-0.2719424748201439,-2.920635,-0.025649565977991347,-0.07421183941936936,01mar2008,0.71262002
-0.21428571428571427,-0.21052631578947367,0.046511627906976744,-0.14925373134328357,-0.03508771929824561,-0.25,0.0,-0.0684931506849315,-0.14814814814814814,-0.01818181818181818,-0.1509433962264151,-0.1206896551724138,-0.02631578947368421,-0.1794871794871795,-0.1836734693877551,-0.07042253521126761,-0.1076923076923077,-0.13043478260869565,-0.10256410256410256,-0.09090909090909091,-0.11594202898550725,-0.1111111111111111,-0.06060606060606061,-0.16129032258064516,-0.1323529411764706,-0.14473684210526316,0.04477611940298507,-0.14516129032258066,-0.1095890410958904,-0.140625,-0.11428571428571428,-0.15517241379310345,-0.12,-0.07692307692307693,-0.05263157894736842,-0.2191780821917808,-0.16071428571428573,-0.10144927536231885,-0.09722222222222222,-0.07894736842105263,-0.19672131147540983,0.031914893617021274,-0.25,-0.16417910447761194,-0.16417910447761194,-0.06666666666666667,-0.0875,-0.12280701754385964,0.0007058847844065928,-0.39137381442088864,-2.775193720930233,-0.029371785265535237,-0.06984750178624267,01apr2008,0.76858002
-0.14492753623188406,-0.23636363636363636,0.024096385542168676,-0.13846153846153847,0.0,-0.18181818181818182,-0.15,-0.058823529411764705,-0.11764705882352941,-0.01818181818181818,-0.07407407407407407,-0.1320754716981132,-0.13043478260869565,-0.10256410256410256,-0.06,-0.09523809523809523,0.014084507042253521,-0.0851063829787234,-0.1111111111111111,-0.05714285714285714,-0.07352941176470588,-0.05660377358490566,-0.014705882352941176,-0.16666666666666666,-0.13846153846153847,-0.10526315789473684,0.043478260869565216,-0.1,-0.0684931506849315,-0.14754098360655737,-0.07692307692307693,-0.0847457627118644,-0.05555555555555555,0.0,-0.0392156862745098,-0.17647058823529413,-0.07017543859649122,-0.014705882352941176,-0.027777777777777776,-0.09722222222222222,-0.09836065573770492,0.04395604395604396,-0.21818181818181817,-0.1774193548387097,-0.19672131147540983,-0.08771929824561403,-0.10526315789473684,-0.06896551724137931,0.0408217308428471,-0.47658870362188477,-1.7341040462427748,-0.03272419189283241,-0.09300332766820418,01may2008,0.79904997
-0.1111111111111111,-0.23636363636363636,0.0975609756097561,-0.028169014084507043,-0.018867924528301886,-0.16981132075471697,-0.07692307692307693,-0.09523809523809523,-0.08333333333333333,-0.03636363636363636,-0.1111111111111111,-0.03773584905660377,-0.10144927536231885,-0.1282051282051282,-0.10416666666666667,-0.04838709677419355,-0.07792207792207792,-0.2222222222222222,-0.07894736842105263,-0.045454545454545456,0.014705882352941176,-0.09615384615384616,-0.029411764705882353,-0.2631578947368421,-0.09090909090909091,-0.16071428571428573,0.1891891891891892,-0.06896551724137931,-0.09210526315789473,-0.1111111111111111,-0.1774193548387097,-0.14035087719298245,-0.058823529411764705,0.0425531914893617,-0.08163265306122448,-0.14285714285714285,-0.07017543859649122,-0.06060606060606061,-0.013513513513513514,-0.0547945205479452,-0.14035087719298245,0.047619047619047616,-0.2830188679245283,-0.15873015873015872,-0.1724137931034483,-0.09259259259259259,-0.06666666666666667,-0.12727272727272726,0.01733181841011958,-0.5124113470776118,-1.4784946774193544,-0.03356360007308262,-0.17449218749999992,01jun2008,0.66806
-0.21428571428571427,-0.2982456140350877,0.05952380952380952,-0.19696969696969696,-0.05357142857142857,-0.24561403508771928,0.15555555555555556,-0.1076923076923077,-0.14285714285714285,0.0,-0.1320754716981132,-0.18867924528301888,-0.16417910447761194,-0.15384615384615385,-0.14583333333333334,-0.05970149253731343,0.011627906976744186,-0.2916666666666667,-0.1,-0.14285714285714285,-0.014492753623188406,-0.12,-0.10294117647058823,-0.25,-0.24615384615384617,-0.125,0.1232876712328767,-0.11864406779661017,-0.036585365853658534,-0.24193548387096775,-0.18461538461538463,-0.1896551724137931,-0.07462686567164178,-0.06,-0.10909090909090909,-0.2222222222222222,-0.11864406779661017,-0.07462686567164178,-0.09090909090909091,-0.08,-0.17307692307692307,-0.011764705882352941,-0.2631578947368421,-0.16923076923076924,-0.16129032258064516,-0.14814814814814814,-0.12162162162162163,-0.14035087719298245,0.00031427230092694074,-0.4771241915502583,-1.957055337423313,-0.03119933630974907,-0.14825072196184244,01jul2008,-0.070670001
-0.21739130434782608,-0.2830188679245283,0.0,-0.2222222222222222,-0.06896551724137931,-0.2807017543859649,0.0,-0.12307692307692308,-0.1509433962264151,-0.07142857142857142,-0.11538461538461539,-0.1111111111111111,-0.1875,-0.1891891891891892,-0.14285714285714285,-0.07692307692307693,0.024691358024691357,-0.2,-0.2535211267605634,-0.1864406779661017,-0.028985507246376812,-0.11538461538461539,-0.10606060606060606,-0.2711864406779661,-0.1774193548387097,-0.23214285714285715,0.045454545454545456,-0.11290322580645161,-0.04878048780487805,-0.19672131147540983,-0.423728813559322,-0.21052631578947367,-0.07462686567164178,-0.07017543859649122,-0.14814814814814814,-0.22727272727272727,-0.10526315789473684,-0.10144927536231885,-0.09722222222222222,-0.1095890410958904,-0.1509433962264151,-0.012658227848101266,-0.28846153846153844,-0.2698412698412698,-0.18333333333333332,-0.17647058823529413,-0.14666666666666667,-0.14035087719298245,-0.0063945240964972455,-0.3238095555555556,-1.4418603488372093,-0.026195524601894764,-0.14901428872103092,01aug2008,-0.47496000000000005
-0.09230769230769231,-0.28888888888888886,0.10256410256410256,-0.19298245614035087,-0.06,-0.23076923076923078,-0.48717948717948717,-0.09375,-0.08,-0.05555555555555555,-0.14893617021276595,-0.11320754716981132,-0.21311475409836064,-0.35714285714285715,-0.1702127659574468,0.014285714285714285,0.02631578947368421,-0.2127659574468085,-0.203125,-0.12727272727272726,0.10810810810810811,-0.061224489795918366,-0.1864406779661017,-0.16666666666666666,-0.2,0.10526315789473684,0.19718309859154928,-0.14754098360655737,-0.012658227848101266,-0.2222222222222222,-0.046153846153846156,-0.14814814814814814,-0.09230769230769231,-0.09836065573770492,-0.26,-0.1896551724137931,-0.09433962264150944,0.05263157894736842,-0.12121212121212122,-0.09090909090909091,-0.1111111111111111,-0.02631578947368421,-0.20833333333333334,-0.14754098360655737,-0.15254237288135594,-0.10909090909090909,-0.10810810810810811,-0.11538461538461539,-0.007442197167642963,-0.1863442167989665,-2.4424779646017707,-0.022827910625282596,-0.30898693370828917,01sep2008,-1.16117
-0.12121212121212122,-0.2727272727272727,-0.02666666666666667,-0.1896551724137931,-0.04081632653061224,-0.27450980392156865,0.32857142857142857,-0.11940298507462686,-0.09433962264150944,0.0,-0.11764705882352941,-0.05555555555555555,-0.15873015873015872,-0.17142857142857143,-0.17777777777777778,0.0136986301369863,0.06329113924050633,-0.225,-0.2786885245901639,-0.11538461538461539,0.0,-0.14285714285714285,-0.14285714285714285,-0.18518518518518517,-0.18518518518518517,-0.02857142857142857,0.0625,-0.0821917808219178,-0.012658227848101266,-0.19230769230769232,0.03076923076923077,-0.2037037037037037,-0.05970149253731343,-0.058823529411764705,-0.1875,-0.24074074074074073,-0.12727272727272726,-0.02631578947368421,-0.041666666666666664,-0.10606060606060606,-0.11320754716981132,-0.06756756756756757,-0.2,-0.11594202898550725,-0.2,-0.16071428571428573,-0.13157894736842105,-0.15384615384615385,-0.0006477739946537249,-0.4045139723789574,-4.820895497883716,-0.023504778311999056,-0.5993600000000001,01oct2008,-1.3907599
-0.15,-0.20512820512820512,-0.13846153846153847,-0.24528301886792453,-0.02127659574468085,-0.2641509433962264,0.6,-0.15,-0.16071428571428573,-0.05172413793103448,-0.1111111111111111,-0.12,-0.125,-0.3235294117647059,-0.2,-0.014285714285714285,0.0875,-0.18604651162790697,-0.06451612903225806,-0.16,-0.12727272727272726,-0.14285714285714285,-0.09722222222222222,-0.21739130434782608,-0.22641509433962265,-0.16071428571428573,-0.1320754716981132,-0.1774193548387097,0.0,-0.24489795918367346,-0.1346153846153846,-0.2711864406779661,-0.15873015873015872,-0.13333333333333333,-0.1875,-0.20833333333333334,-0.08196721311475409,0.028985507246376812,0.025974025974025976,-0.125,-0.18181818181818182,-0.14285714285714285,-0.35135135135135137,-0.2033898305084746,-0.15789473684210525,-0.16326530612244897,-0.14925373134328357,-0.14,0.006382841676628049,-0.3761301876334573,-16.210526315789473,-0.023271024745754716,-0.6526153893222284,01nov2008,-1.84102
-0.2033898305084746,-0.23684210526315788,-0.14754098360655737,-0.19607843137254902,-0.08163265306122448,-0.27450980392156865,0.6595744680851063,-0.06779661016949153,-0.16417910447761194,-0.10714285714285714,-0.10294117647058823,-0.2,-0.2,-0.21621621621621623,-0.16326530612244897,0.05555555555555555,-0.0379746835443038,-0.2807017543859649,0.1411764705882353,-0.09803921568627451,-0.04918032786885246,-0.14545454545454545,-0.18181818181818182,-0.19148936170212766,-0.17857142857142858,-0.22033898305084745,-0.12244897959183673,-0.2,-0.012345679012345678,-0.15384615384615385,0.24675324675324675,-0.30303030303030304,-0.18181818181818182,-0.12280701754385964,-0.20408163265306123,-0.1836734693877551,-0.12698412698412698,-0.046875,-0.08860759493670886,-0.1791044776119403,-0.13043478260869565,-0.13432835820895522,-0.2631578947368421,-0.10344827586206896,-0.18181818181818182,-0.08695652173913043,-0.125,-0.22,-0.004247384927632461,-0.2562396424705372,-99.00000333333344,-0.02163856091967043,-0.6256407417658455,01dec2008,-2.0935199
-0.20967741935483872,-0.32558139534883723,-0.20967741935483872,-0.2641509433962264,-0.1702127659574468,-0.34615384615384615,0.06521739130434782,-0.1774193548387097,-0.1875,-0.12,-0.17307692307692307,-0.12244897959183673,-0.2711864406779661,-0.08,-0.19148936170212766,0.06493506493506493,-0.057971014492753624,-0.24,0.1076923076923077,-0.1509433962264151,-0.14285714285714285,-0.14583333333333334,-0.10606060606060606,-0.23076923076923078,-0.2692307692307692,-0.3333333333333333,-0.18,-0.18518518518518517,-0.05263157894736842,-0.24,-0.1,-0.1724137931034483,-0.15789473684210525,-0.17647058823529413,-0.2413793103448276,-0.29310344827586204,-0.12727272727272726,-0.10606060606060606,-0.1038961038961039,-0.1267605633802817,-0.09803921568627451,-0.2,-0.3488372093023256,-0.25396825396825395,-0.25,-0.1875,-0.18840579710144928,-0.15384615384615385,-0.016754811880638477,-0.2810457633816052,-20.153846153846153,-0.01991995711181066,-0.6691892284593403,01jan2009,-1.54888
-0.14516129032258066,-0.3023255813953488,-0.19047619047619047,-0.23076923076923078,-0.14583333333333334,-0.2857142857142857,0.18518518518518517,-0.15873015873015872,-0.27906976744186046,-0.16666666666666666,-0.2,-0.12,-0.2542372881355932,-0.07936507936507936,-0.20930232558139536,0.09090909090909091,-0.029411764705882353,-0.28205128205128205,-0.11666666666666667,-0.21568627450980393,-0.09230769230769231,-0.14893617021276595,-0.12903225806451613,-0.17647058823529413,-0.26,-0.18461538461538463,-0.22,-0.22641509433962265,-0.012987012987012988,-0.21568627450980393,-0.0945945945945946,-0.19230769230769232,-0.15254237288135594,-0.2,-0.23529411764705882,-0.2807017543859649,-0.15384615384615385,-0.07575757575757576,-0.08450704225352113,-0.16666666666666666,-0.1875,-0.171875,-0.28888888888888886,-0.2033898305084746,-0.21052631578947367,-0.17647058823529413,-0.11267605633802817,-0.19230769230769232,-0.02977530873928547,-0.25754892109323135,-6.066666097777796,-0.01623352598660019,-0.8101592263467376,01feb2009,-1.55568
-0.22807017543859648,-0.25,-0.13846153846153847,-0.18518518518518517,-0.125,-0.25,0.27586206896551724,-0.06349206349206349,-0.15217391304347827,-0.125,-0.1875,0.11666666666666667,-0.17543859649122806,-0.08108108108108109,-0.1951219512195122,0.12,0.0,-0.21052631578947367,0.0,-0.2549019607843137,-0.04838709677419355,-0.13043478260869565,-0.1694915254237288,-0.13725490196078433,-0.21153846153846154,-0.171875,-0.2708333333333333,-0.19230769230769232,0.013333333333333334,-0.24489795918367346,0.037037037037037035,-0.17647058823529413,-0.09230769230769231,-0.11764705882352941,-0.25,-0.22413793103448276,-0.11538461538461539,-0.109375,-0.07352941176470588,-0.1044776119402985,-0.13725490196078433,-0.14492753623188406,-0.24444444444444444,-0.1,-0.19642857142857142,-0.0784313725490196,-0.07042253521126761,-0.16326530612244897,-0.03316713869491694,-0.2129145063335865,-5.000000285714299,-0.009388800961652543,-0.6577888628473311,01mar2009,-2.1020701
-0.12903225806451613,-0.32558139534883723,-0.3230769230769231,-0.24074074074074073,-0.07547169811320754,-0.24444444444444444,0.26865671641791045,-0.10606060606060606,-0.14893617021276595,-0.14583333333333334,-0.15217391304347827,0.04918032786885246,-0.2459016393442623,-0.14705882352941177,-0.16666666666666666,0.05333333333333334,0.04411764705882353,-0.21052631578947367,-0.0684931506849315,-0.32,-0.078125,-0.125,-0.11864406779661017,-0.21568627450980393,-0.21428571428571427,-0.20634920634920634,-0.3958333333333333,-0.16981132075471697,0.039473684210526314,-0.23076923076923078,0.05405405405405406,-0.16,-0.08695652173913043,-0.08333333333333333,-0.35714285714285715,-0.25862068965517243,-0.07692307692307693,-0.078125,-0.043478260869565216,-0.10144927536231885,-0.08928571428571429,-0.22077922077922077,-0.24444444444444444,-0.21818181818181817,-0.19642857142857142,-0.1320754716981132,-0.14285714285714285,-0.16326530612244897,-0.02520553711828094,0.03840245893709551,-7.062500000000001,0.0005268233681898753,-0.5875047261145038,01apr2009,-2.3528700000000002
-0.1896551724137931,-0.30952380952380953,-0.4067796610169492,-0.25,-0.07692307692307693,-0.25,0.40298507462686567,-0.15254237288135594,-0.18604651162790697,-0.1702127659574468,-0.2,-0.10416666666666667,-0.2777777777777778,-0.25806451612903225,-0.28205128205128205,0.05970149253731343,-0.028985507246376812,-0.3055555555555556,-0.043478260869565216,-0.4,-0.1724137931034483,-0.1276595744680851,-0.1724137931034483,-0.25,-0.2037037037037037,-0.16326530612244897,-0.5333333333333333,-0.2,0.0,-0.1509433962264151,-0.1206896551724138,-0.2553191489361702,-0.1076923076923077,0.09615384615384616,-0.24390243902439024,-0.21428571428571427,-0.16326530612244897,-0.0967741935483871,-0.1076923076923077,-0.09090909090909091,-0.17307692307692307,-0.3,-0.30952380952380953,-0.21568627450980393,-0.17307692307692307,-0.1875,-0.15151515151515152,-0.20833333333333334,-0.0518986696616601,0.1295487392816043,-8.611110577160524,0.008228869195193484,-0.5235763700461697,01may2009,-2.34816
